wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7207;6954;58,7463;56,6841
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;11678;11300;58,5334;56,6388
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7732;7443;58,7449;56,5492
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;3925;3804;58,2431;56,4475
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;25436;24446;58,7003;56,4156
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12195;11692;58,7966;56,3714
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;17738;17010;58,7584;56,3469
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;9682;9282;58,7571;56,3297
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;8772;8358;59,1065;56,317
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;18423;17716;58,534;56,2877
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5162;4991;58,1503;56,2239
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;15330;14684;58,6211;56,1508
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10203;9813;58,3495;56,1192
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2302;2207;58,4412;56,0294
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;198634;192582;57,7272;55,9683
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;10617;10199;58,2424;55,9493
