wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1425;radomski;1425042;gm.w Jastrzębia;Radomski;7016;2660;2558;37,9133;36,4595
20;podlaskie;2009;sejneński;2009032;gm.w Krasnopol;Suwalski;3756;1433;1369;38,1523;36,4483
6;lubelskie;612;opolski;612012;gm.w Chodel;Lubelski;6536;2472;2380;37,8213;36,4137
12;małopolskie;1201;bocheński;1201092;gm.w Żegocina;Tarnowski;5582;2085;2032;37,3522;36,4027
20;podlaskie;2012;suwalski;2012092;gm.w Wiżajny;Suwalski;2311;873;841;37,7759;36,3912
10;łódzkie;1014;sieradzki;1014062;gm.w Goszczanów;Sieradzki;5419;2025;1972;37,3685;36,3905
30;wielkopolskie;3013;leszczyński;3013062;gm.w Wijewo;Leszczyński;3863;1446;1405;37,432;36,3707
6;lubelskie;607;kraśnicki;607092;gm.w Wilkołaz;Lubelski;5510;2059;2004;37,3684;36,3702
12;małopolskie;1210;nowosądecki;1210163;gm.m-w. Stary Sącz;Nowosądecki;23793;8912;8652;37,4564;36,3636
6;lubelskie;618;tomaszowski;618072;gm.w Rachanie;Zamojski;5000;1863;1818;37,26;36,36
14;mazowieckie;1425;radomski;1425082;gm.w Pionki;Radomski;9932;3762;3609;37,8776;36,3371
6;lubelskie;601;bialski;601032;gm.w Biała Podlaska;Bialskopodlaski;14542;5439;5284;37,402;36,3361
2;dolnośląskie;225;zgorzelecki;225043;gm.m-w. Pieńsk;Jeleniogórski;9025;3529;3277;39,1025;36,3102
14;mazowieckie;1422;przasnyski;1422023;gm.m-w. Chorzele;Ostrołęcki;10075;3838;3656;38,0943;36,2878
14;mazowieckie;1433;węgrowski;1433022;gm.w Grębków;Siedlecki;4401;1662;1597;37,7641;36,2872
6;lubelskie;610;łęczyński;610042;gm.w Milejów;Lubelski;9029;3416;3271;37,8336;36,2277
24;śląskie;2405;gliwicki;2405082;gm.w Wielowieś;Katowicki;5821;2205;2108;37,8801;36,2137
6;lubelskie;606;krasnostawski;606102;gm.w Siennica Różana;Chełmski;4118;1581;1490;38,3924;36,1826
14;mazowieckie;1410;łosicki;1410062;gm.w Stara Kornica;Bialskopodlaski;4696;1779;1699;37,8833;36,1797
6;lubelskie;620;zamojski;620122;gm.w Sułów;Zamojski;4401;1679;1592;38,1504;36,1736
22;pomorskie;2213;starogardzki;2213132;gm.w Zblewo;Gdański;11959;4471;4326;37,3861;36,1736
6;lubelskie;618;tomaszowski;618112;gm.w Tomaszów Lubelski;Zamojski;11292;4257;4082;37,6993;36,1495
20;podlaskie;2008;moniecki;2008013;gm.m-w. Goniądz;Łomżyński;4897;1810;1769;36,9614;36,1242
6;lubelskie;603;chełmski;603092;gm.w Ruda-Huta;Chełmski;4474;1667;1616;37,2597;36,1198
6;lubelskie;611;łukowski;611032;gm.w Adamów;Siedlecki;5511;2084;1990;37,8153;36,1096
12;małopolskie;1216;tarnowski;1216053;gm.m-w. Radłów;Tarnowski;9604;3599;3466;37,474;36,0891
6;lubelskie;603;chełmski;603113;gm.m-w. Siedliszcze;Chełmski;6768;2534;2442;37,4409;36,0816
14;mazowieckie;1436;zwoleński;1436012;gm.w Kazanów;Radomski;4475;1677;1614;37,4749;36,067
12;małopolskie;1207;limanowski;1207042;gm.w Jodłownik;Nowosądecki;8717;3230;3143;37,054;36,056
14;mazowieckie;1434;wołomiński;1434082;gm.w Poświętne;Siedlecki;6239;2333;2249;37,3938;36,0474
20;podlaskie;2003;bielski;2003072;gm.w Rudka;Białostocki;1851;705;667;38,0875;36,0346
6;lubelskie;607;kraśnicki;607072;gm.w Trzydnik Duży;Tarnobrzeski;6390;2393;2300;37,4491;35,9937
22;pomorskie;2207;kwidzyński;2207022;gm.w Gardeja;Elbląski;8387;3174;3018;37,8443;35,9843
18;podkarpackie;1811;mielecki;1811062;gm.w Padew Narodowa;Tarnobrzeski;5358;2008;1927;37,4767;35,9649
12;małopolskie;1207;limanowski;1207122;gm.w Tymbark;Nowosądecki;6608;2469;2376;37,3638;35,9564
18;podkarpackie;1816;rzeszowski;1816102;gm.w Lubenia;Rzeszowski;6432;2371;2312;36,8626;35,9453
20;podlaskie;2010;siemiatycki;2010052;gm.w Mielnik;Białostocki;2298;858;826;37,3368;35,9443
12;małopolskie;1210;nowosądecki;1210092;gm.w Łącko;Nowosądecki;16579;6157;5953;37,1373;35,9069
16;opolskie;1605;krapkowicki;1605032;gm.w Strzeleczki;Opolski;7341;2696;2635;36,7252;35,8943
18;podkarpackie;1804;jarosławski;1804042;gm.w Jarosław;Przemyski;13228;4931;4745;37,277;35,8709
28;warmińsko-mazurskie;2810;mrągowski;2810052;gm.w Sorkwity;Olsztyński;4480;1741;1607;38,8616;35,8705
18;podkarpackie;1814;przeworski;1814022;gm.w Adamówka;Przemyski;4025;1528;1443;37,9627;35,8509
12;małopolskie;1204;dąbrowski;1204073;gm.m-w. Szczucin;Tarnowski;13103;4861;4688;37,0984;35,7781
20;podlaskie;2009;sejneński;2009052;gm.w Sejny;Suwalski;3933;1454;1407;36,9692;35,7742
18;podkarpackie;1813;przemyski;1813062;gm.w Medyka;Przemyski;6559;2428;2346;37,0178;35,7676
26;świętokrzyskie;2604;kielecki;2604112;gm.w Mniów;Kielecki;9341;3477;3335;37,223;35,7028
6;lubelskie;616;rycki;616022;gm.w Kłoczew;Siedlecki;7125;2623;2542;36,814;35,6772
18;podkarpackie;1805;jasielski;1805092;gm.w Skołyszyn;Krośnieński;12518;4578;4464;36,5713;35,6606
12;małopolskie;1210;nowosądecki;1210052;gm.w Kamionka Wielka;Nowosądecki;10485;3828;3730;36,5093;35,5746
18;podkarpackie;1804;jarosławski;1804032;gm.w Chłopice;Przemyski;5524;2061;1965;37,3099;35,572
12;małopolskie;1210;nowosądecki;1210032;gm.w Gródek nad Dunajcem;Nowosądecki;9243;3396;3281;36,7413;35,4971
14;mazowieckie;1425;radomski;1425022;gm.w Gózd;Radomski;9070;3381;3219;37,2767;35,4906
18;podkarpackie;1816;rzeszowski;1816052;gm.w Dynów;Przemyski;6836;2490;2425;36,4248;35,474
18;podkarpackie;1813;przemyski;1813032;gm.w Fredropol;Przemyski;5393;1999;1913;37,0666;35,4719
10;łódzkie;1001;bełchatowski;1001052;gm.w Kluki;Piotrkowski;4418;1613;1567;36,5097;35,4685
20;podlaskie;2001;augustowski;2001052;gm.w Nowinka;Suwalski;2942;1070;1043;36,3698;35,4521
6;lubelskie;603;chełmski;603032;gm.w Chełm;Chełmski;15099;5538;5350;36,6779;35,4328
12;małopolskie;1210;nowosądecki;1210042;gm.w Grybów;Nowosądecki;25618;9340;9076;36,4587;35,4282
6;lubelskie;609;lubelski;609022;gm.w Borzechów;Lubelski;3777;1380;1338;36,5369;35,4249
28;warmińsko-mazurskie;2817;szczycieński;2817083;gm.m-w. Wielbark;Olsztyński;6456;2419;2287;37,469;35,4244
22;pomorskie;2212;słupski;2212042;gm.w Główczyce;Słupski;8880;3269;3145;36,8131;35,4167
28;warmińsko-mazurskie;2805;ełcki;2805032;gm.w Kalinowo;Suwalski;6670;2442;2362;36,6117;35,4123
6;lubelskie;602;biłgorajski;602112;gm.w Potok Górny;Zamojski;5314;1929;1880;36,3003;35,3782
12;małopolskie;1216;tarnowski;1216162;gm.w Szerzyny;Tarnowski;7888;2851;2790;36,1435;35,3702
14;mazowieckie;1425;radomski;1425092;gm.w Przytyk;Radomski;7290;2739;2578;37,572;35,3635
22;pomorskie;2215;wejherowski;2215062;gm.w Linia;Gdański;6459;2359;2284;36,5227;35,3615
18;podkarpackie;1802;brzozowski;1802013;gm.m-w. Brzozów;Krośnieński;26553;9686;9380;36,478;35,3256
20;podlaskie;2013;wysokomazowiecki;2013072;gm.w Nowe Piekuty;Łomżyński;3816;1389;1348;36,3994;35,3249
18;podkarpackie;1813;przemyski;1813023;gm.m-w. Dubiecko;Przemyski;9139;3319;3225;36,3169;35,2883
18;podkarpackie;1813;przemyski;1813072;gm.w Orły;Przemyski;8873;3290;3130;37,0788;35,2756
18;podkarpackie;1820;tarnobrzeski;1820043;gm.m-w. Nowa Dęba;Tarnobrzeski;17890;6480;6306;36,2214;35,2487
20;podlaskie;2008;moniecki;2008043;gm.m-w. Knyszyn;Białostocki;4713;1703;1659;36,1341;35,2005
6;lubelskie;607;kraśnicki;607062;gm.w Szastarka;Tarnobrzeski;5733;2081;2018;36,2986;35,1997
12;małopolskie;1207;limanowski;1207032;gm.w Dobra;Nowosądecki;10037;3648;3532;36,3455;35,1898
6;lubelskie;605;janowski;605072;gm.w Potok Wielki;Tarnobrzeski;4561;1674;1605;36,7025;35,1897
18;podkarpackie;1814;przeworski;1814032;gm.w Gać;Przemyski;4576;1656;1608;36,1888;35,1399
20;podlaskie;2012;suwalski;2012052;gm.w Raczki;Suwalski;5860;2166;2059;36,9625;35,1365
12;małopolskie;1211;nowotarski;1211082;gm.w Łapsze Niżne;Nowosądecki;9355;3340;3284;35,7028;35,1042
18;podkarpackie;1807;krośnieński;1807062;gm.w Krościenko Wyżne;Krośnieński;5601;2010;1965;35,8864;35,083
20;podlaskie;2012;suwalski;2012032;gm.w Jeleniewo;Suwalski;3156;1136;1107;35,9949;35,076
6;lubelskie;605;janowski;605012;gm.w Batorz;Tarnobrzeski;3227;1191;1131;36,9073;35,048
18;podkarpackie;1801;bieszczadzki;1801083;gm.m-w. Ustrzyki Dolne;Krośnieński;17074;6245;5984;36,5761;35,0474
16;opolskie;1603;kędzierzyńsko-kozielski;1603032;gm.w Cisek;Opolski;5553;1995;1946;35,9265;35,0441
18;podkarpackie;1807;krośnieński;1807072;gm.w Miejsce Piastowe;Krośnieński;13705;4980;4801;36,3371;35,031
6;lubelskie;613;parczewski;613012;gm.w Dębowa Kłoda;Bialskopodlaski;3880;1408;1359;36,2887;35,0258
18;podkarpackie;1805;jasielski;1805042;gm.w Jasło;Krośnieński;16227;5815;5682;35,8353;35,0157
18;podkarpackie;1810;łańcucki;1810022;gm.w Białobrzegi;Rzeszowski;8733;3131;3055;35,8525;34,9823
18;podkarpackie;1821;leski;1821033;gm.m-w. Lesko;Krośnieński;11262;4106;3939;36,4589;34,976
12;małopolskie;1216;tarnowski;1216103;gm.m-w. Tuchów;Tarnowski;17809;6436;6226;36,139;34,9599
22;pomorskie;2201;bytowski;2201012;gm.w Borzytuchom;Słupski;3399;1246;1188;36,6578;34,9515
20;podlaskie;2014;zambrowski;2014052;gm.w Zambrów;Łomżyński;8784;3207;3070;36,5096;34,9499
18;podkarpackie;1816;rzeszowski;1816063;gm.m-w. Głogów Małopolski;Rzeszowski;19945;7232;6970;36,2597;34,9461
28;warmińsko-mazurskie;2810;mrągowski;2810042;gm.w Piecki;Olsztyński;7555;2748;2640;36,3733;34,9437
6;lubelskie;601;bialski;601172;gm.w Tuczna;Bialskopodlaski;2958;1057;1032;35,7336;34,8884
18;podkarpackie;1809;lubaczowski;1809072;gm.w Stary Dzików;Przemyski;4120;1490;1437;36,165;34,8786
14;mazowieckie;1415;ostrołęcki;1415012;gm.w Baranowo;Ostrołęcki;6460;2410;2252;37,3065;34,8607
18;podkarpackie;1821;leski;1821052;gm.w Solina;Krośnieński;5310;1910;1850;35,9699;34,8399
18;podkarpackie;1807;krośnieński;1807043;gm.m-w. Jedlicze;Krośnieński;15335;5513;5332;35,9504;34,7701
20;podlaskie;2007;łomżyński;2007022;gm.w Łomża;Łomżyński;11254;4054;3906;36,0227;34,7077
20;podlaskie;2005;hajnowski;2005052;gm.w Dubicze Cerkiewne;Białostocki;1433;520;497;36,2875;34,6825
20;podlaskie;2014;zambrowski;2014042;gm.w Szumowo;Łomżyński;4759;1735;1649;36,4572;34,6501
14;mazowieckie;1410;łosicki;1410042;gm.w Platerów;Bialskopodlaski;4825;1736;1671;35,9793;34,6321
6;lubelskie;615;radzyński;615032;gm.w Czemierniki;Bialskopodlaski;4265;1521;1477;35,6624;34,6307
18;podkarpackie;1818;stalowowolski;1818042;gm.w Radomyśl nad Sanem;Tarnobrzeski;7331;2619;2538;35,725;34,6201
24;śląskie;2403;cieszyński;2403092;gm.w Istebna;Bielski;12184;4368;4218;35,8503;34,6192
18;podkarpackie;1814;przeworski;1814073;gm.m-w. Sieniawa;Przemyski;7022;2518;2430;35,8587;34,6055
20;podlaskie;2007;łomżyński;2007082;gm.w Wizna;Łomżyński;3946;1435;1365;36,3659;34,592
6;lubelskie;603;chełmski;603042;gm.w Dorohusk;Chełmski;6321;2252;2186;35,6273;34,5831
22;pomorskie;2207;kwidzyński;2207062;gm.w Sadlinki;Elbląski;6002;2170;2070;36,1546;34,4885
14;mazowieckie;1426;siedlecki;1426122;gm.w Wodynie;Siedlecki;4382;1594;1511;36,3761;34,482
20;podlaskie;2005;hajnowski;2005092;gm.w Narewka;Białostocki;3530;1284;1217;36,3739;34,4759
18;podkarpackie;1813;przemyski;1813042;gm.w Krasiczyn;Przemyski;5172;1845;1780;35,6729;34,4161
12;małopolskie;1207;limanowski;1207092;gm.w Mszana Dolna;Nowosądecki;17618;6261;6063;35,5375;34,4137
14;mazowieckie;1426;siedlecki;1426032;gm.w Kotuń;Siedlecki;8490;3024;2920;35,6184;34,3934
18;podkarpackie;1811;mielecki;1811073;gm.m-w. Przecław;Rzeszowski;12014;4291;4130;35,7167;34,3766
20;podlaskie;2013;wysokomazowiecki;2013102;gm.w Wysokie Mazowieckie;Łomżyński;5465;1945;1876;35,5901;34,3275
20;podlaskie;2004;grajewski;2004011;Grajewo;Łomżyński;21709;7759;7449;35,7409;34,313
28;warmińsko-mazurskie;2805;ełcki;2805052;gm.w Stare Juchy;Suwalski;3697;1306;1268;35,3259;34,2981
18;podkarpackie;1803;dębicki;1803042;gm.w Dębica;Tarnowski;25880;9196;8870;35,5332;34,2736
6;lubelskie;620;zamojski;620082;gm.w Radecznica;Zamojski;5532;1986;1896;35,9002;34,2733
14;mazowieckie;1416;ostrowski;1416072;gm.w Ostrów Mazowiecka;Ostrołęcki;12880;4660;4413;36,1801;34,2624
18;podkarpackie;1811;mielecki;1811042;gm.w Gawłuszowice;Rzeszowski;2722;977;932;35,8927;34,2395
18;podkarpackie;1816;rzeszowski;1816042;gm.w Chmielnik;Rzeszowski;6968;2450;2385;35,1607;34,2279
12;małopolskie;1202;brzeski;1202042;gm.w Dębno;Tarnowski;14751;5226;5040;35,4281;34,1672
6;lubelskie;611;łukowski;611082;gm.w Stoczek Łukowski;Siedlecki;7744;2753;2643;35,5501;34,1296
6;lubelskie;607;kraśnicki;607102;gm.w Zakrzówek;Lubelski;6404;2262;2179;35,3217;34,0256
6;lubelskie;608;lubartowski;608053;gm.m-w. Kamionka;Lubelski;6491;2293;2207;35,3258;34,0009
20;podlaskie;2003;bielski;2003052;gm.w Brańsk;Białostocki;5566;1980;1890;35,5731;33,9562
18;podkarpackie;1816;rzeszowski;1816023;gm.m-w. Błażowa;Rzeszowski;10835;3796;3678;35,0346;33,9455
24;śląskie;2407;lubliniecki;2407032;gm.w Ciasna;Częstochowski;7388;2583;2506;34,9621;33,9199
12;małopolskie;1205;gorlicki;1205062;gm.w Łużna;Nowosądecki;8517;2987;2888;35,071;33,9087
12;małopolskie;1210;nowosądecki;1210102;gm.w Łososina Dolna;Nowosądecki;11165;3880;3783;34,7515;33,8827
18;podkarpackie;1812;niżański;1812053;gm.m-w. Nisko;Tarnobrzeski;22186;7825;7505;35,27;33,8276
18;podkarpackie;1813;przemyski;1813052;gm.w Krzywcza;Przemyski;4801;1666;1623;34,7011;33,8055
20;podlaskie;2012;suwalski;2012082;gm.w Szypliszki;Suwalski;3884;1347;1313;34,6807;33,8054
20;podlaskie;2010;siemiatycki;2010082;gm.w Perlejewo;Łomżyński;2726;962;921;35,2898;33,7858
18;podkarpackie;1810;łańcucki;1810032;gm.w Czarna;Rzeszowski;11902;4154;4021;34,9017;33,7842
12;małopolskie;1216;tarnowski;1216122;gm.w Wietrzychowice;Tarnowski;3924;1381;1325;35,1937;33,7666
18;podkarpackie;1817;sanocki;1817042;gm.w Komańcza;Krośnieński;4466;1549;1508;34,6843;33,7662
18;podkarpackie;1809;lubaczowski;1809042;gm.w Lubaczów;Przemyski;9168;3242;3094;35,3621;33,7478
20;podlaskie;2002;białostocki;2002082;gm.w Poświętne;Białostocki;3340;1170;1127;35,0299;33,7425
20;podlaskie;2005;hajnowski;2005073;gm.m-w. Kleszczele;Białostocki;2408;840;812;34,8837;33,7209
14;mazowieckie;1426;siedlecki;1426082;gm.w Siedlce;Siedlecki;18671;6520;6296;34,9205;33,7207
20;podlaskie;2014;zambrowski;2014022;gm.w Kołaki Kościelne;Łomżyński;2300;796;775;34,6087;33,6957
18;podkarpackie;1821;leski;1821012;gm.w Baligród;Krośnieński;3150;1097;1061;34,8254;33,6825
16;opolskie;1610;prudnicki;1610013;gm.m-w. Biała;Opolski;10544;3665;3551;34,7591;33,6779
12;małopolskie;1205;gorlicki;1205023;gm.m-w. Biecz;Krośnieński;16742;5813;5629;34,7211;33,622
20;podlaskie;2010;siemiatycki;2010042;gm.w Grodzisk;Białostocki;4134;1440;1389;34,8331;33,5994
18;podkarpackie;1812;niżański;1812012;gm.w Harasiuki;Tarnobrzeski;6049;2118;2031;35,0141;33,5758
20;podlaskie;2004;grajewski;2004053;gm.m-w. Szczuczyn;Łomżyński;5994;2098;2011;35,0017;33,5502
12;małopolskie;1216;tarnowski;1216063;gm.m-w. Ryglice;Tarnowski;11623;4011;3897;34,5092;33,5283
12;małopolskie;1216;tarnowski;1216032;gm.w Lisia Góra;Tarnowski;15432;5393;5174;34,9469;33,5277
20;podlaskie;2007;łomżyński;2007043;gm.m-w. Nowogród;Łomżyński;3995;1404;1339;35,1439;33,5169
12;małopolskie;1207;limanowski;1207072;gm.w Limanowa;Nowosądecki;25797;8861;8630;34,349;33,4535
12;małopolskie;1216;tarnowski;1216072;gm.w Rzepiennik Strzyżewski;Tarnowski;6750;2320;2258;34,3704;33,4519
12;małopolskie;1204;dąbrowski;1204032;gm.w Gręboszów;Tarnowski;3316;1139;1109;34,3486;33,4439
6;lubelskie;615;radzyński;615052;gm.w Komarówka Podlaska;Bialskopodlaski;4133;1438;1382;34,7931;33,4382
20;podlaskie;2004;grajewski;2004043;gm.m-w. Rajgród;Łomżyński;5115;1796;1709;35,1124;33,4115
16;opolskie;1608;oleski;1608013;gm.m-w. Dobrodzień;Częstochowski;9737;3353;3252;34,4357;33,3984
6;lubelskie;605;janowski;605022;gm.w Chrzanów;Tarnobrzeski;2887;1029;963;35,6425;33,3564
14;mazowieckie;1430;szydłowiecki;1430032;gm.w Mirów;Radomski;3859;1333;1287;34,5426;33,3506
18;podkarpackie;1820;tarnobrzeski;1820032;gm.w Grębów;Tarnobrzeski;10010;3490;3338;34,8651;33,3467
6;lubelskie;603;chełmski;603102;gm.w Sawin;Chełmski;5417;1898;1806;35,0378;33,3395
18;podkarpackie;1813;przemyski;1813012;gm.w Bircza;Przemyski;6470;2274;2157;35,1468;33,3385
18;podkarpackie;1810;łańcucki;1810052;gm.w Markowa;Rzeszowski;6480;2232;2159;34,4444;33,3179
6;lubelskie;602;biłgorajski;602102;gm.w Obsza;Zamojski;4214;1442;1404;34,2193;33,3175
18;podkarpackie;1817;sanocki;1817073;gm.m-w. Zagórz;Krośnieński;13072;4485;4354;34,31;33,3078
14;mazowieckie;1422;przasnyski;1422042;gm.w Jednorożec;Ostrołęcki;7023;2480;2339;35,3125;33,3049
18;podkarpackie;1817;sanocki;1817082;gm.w Zarszyn;Krośnieński;9240;3164;3077;34,2424;33,3009
12;małopolskie;1204;dąbrowski;1204023;gm.m-w. Dąbrowa Tarnowska;Tarnowski;21187;7318;7043;34,54;33,2421
18;podkarpackie;1814;przeworski;1814062;gm.w Przeworsk;Przemyski;14851;5076;4935;34,1795;33,2301
24;śląskie;2407;lubliniecki;2407072;gm.w Pawonków;Częstochowski;6615;2281;2196;34,4822;33,1973
18;podkarpackie;1808;leżajski;1808022;gm.w Grodzisko Dolne;Rzeszowski;7966;2750;2644;34,5217;33,1911
16;opolskie;1605;krapkowicki;1605042;gm.w Walce;Opolski;5374;1830;1781;34,0528;33,141
6;lubelskie;610;łęczyński;610052;gm.w Puchaczów;Lubelski;5704;1955;1888;34,2742;33,0996
18;podkarpackie;1807;krośnieński;1807023;gm.m-w. Dukla;Krośnieński;14476;4926;4782;34,0287;33,034
14;mazowieckie;1426;siedlecki;1426012;gm.w Domanice;Siedlecki;2620;915;865;34,9237;33,0153
6;lubelskie;611;łukowski;611072;gm.w Stanin;Siedlecki;9686;3323;3195;34,3072;32,9858
18;podkarpackie;1808;leżajski;1808032;gm.w Kuryłówka;Rzeszowski;5700;1950;1879;34,2105;32,9649
30;wielkopolskie;3007;kaliski;3007022;gm.w Brzeziny;Kaliski;5792;1958;1909;33,8052;32,9593
18;podkarpackie;1805;jasielski;1805112;gm.w Tarnowiec;Krośnieński;9151;3095;3015;33,8214;32,9472
6;lubelskie;610;łęczyński;610012;gm.w Cyców;Chełmski;7879;2731;2595;34,6618;32,9357
6;lubelskie;607;kraśnicki;607052;gm.w Kraśnik;Lubelski;7252;2467;2388;34,0182;32,9288
20;podlaskie;2005;hajnowski;2005042;gm.w Czyże;Białostocki;1927;659;634;34,1982;32,9009
14;mazowieckie;1436;zwoleński;1436032;gm.w Przyłęk;Radomski;6082;2130;1998;35,0214;32,851
12;małopolskie;1205;gorlicki;1205072;gm.w Moszczenica;Nowosądecki;5026;1709;1651;34,0032;32,8492
18;podkarpackie;1803;dębicki;1803072;gm.w Żyraków;Tarnowski;14277;4879;4688;34,1738;32,836
6;lubelskie;608;lubartowski;608132;gm.w Uścimów;Lubelski;3120;1074;1023;34,4231;32,7885
12;małopolskie;1211;nowotarski;1211102;gm.w Ochotnica Dolna;Nowosądecki;8503;2905;2788;34,1644;32,7884
18;podkarpackie;1805;jasielski;1805053;gm.m-w. Kołaczyce;Krośnieński;8920;3004;2924;33,6771;32,7803
12;małopolskie;1207;limanowski;1207052;gm.w Kamienica;Nowosądecki;7883;2670;2582;33,8704;32,754
20;podlaskie;2010;siemiatycki;2010032;gm.w Dziadkowice;Białostocki;2688;921;880;34,2634;32,7381
28;warmińsko-mazurskie;2805;ełcki;2805022;gm.w Ełk;Suwalski;11910;4070;3899;34,173;32,7372
12;małopolskie;1216;tarnowski;1216143;gm.m-w. Zakliczyn;Tarnowski;12536;4272;4101;34,0779;32,7138
14;mazowieckie;1415;ostrołęcki;1415083;gm.m-w. Myszyniec;Ostrołęcki;10396;3538;3392;34,0323;32,6279
6;lubelskie;613;parczewski;613032;gm.w Milanów;Bialskopodlaski;3723;1254;1213;33,6825;32,5813
12;małopolskie;1210;nowosądecki;1210142;gm.w Podegrodzie;Nowosądecki;13391;4507;4359;33,6569;32,5517
18;podkarpackie;1804;jarosławski;1804052;gm.w Laszki;Przemyski;6903;2347;2246;33,9997;32,5366
12;małopolskie;1205;gorlicki;1205102;gm.w Uście Gorlickie;Nowosądecki;6880;2290;2237;33,2849;32,5145
20;podlaskie;2010;siemiatycki;2010072;gm.w Nurzec-Stacja;Białostocki;3688;1263;1199;34,2462;32,5108
6;lubelskie;608;lubartowski;608103;gm.m-w. Ostrów Lubelski;Lubelski;5226;1817;1699;34,7685;32,5105
18;podkarpackie;1819;strzyżowski;1819043;gm.m-w. Strzyżów;Rzeszowski;20521;6886;6670;33,5559;32,5033
18;podkarpackie;1807;krośnieński;1807102;gm.w Jaśliska;Krośnieński;2170;722;705;33,2719;32,4885
20;podlaskie;2006;kolneński;2006022;gm.w Grabowo;Łomżyński;3372;1152;1095;34,1637;32,4733
6;lubelskie;613;parczewski;613062;gm.w Siemień;Bialskopodlaski;4451;1490;1445;33,4756;32,4646
6;lubelskie;615;radzyński;615042;gm.w Kąkolewnica;Bialskopodlaski;7967;2678;2585;33,6137;32,4463
6;lubelskie;615;radzyński;615022;gm.w Borki;Lubelski;5961;1993;1934;33,434;32,4442
20;podlaskie;2003;bielski;2003032;gm.w Bielsk Podlaski;Białostocki;6501;2208;2109;33,964;32,4412
20;podlaskie;2008;moniecki;2008063;gm.m-w. Mońki;Białostocki;14795;4961;4797;33,5316;32,4231
12;małopolskie;1202;brzeski;1202052;gm.w Gnojnik;Tarnowski;8020;2688;2600;33,5162;32,419
18;podkarpackie;1804;jarosławski;1804112;gm.w Wiązownica;Przemyski;11743;3949;3800;33,6285;32,3597
20;podlaskie;2013;wysokomazowiecki;2013082;gm.w Sokoły;Łomżyński;5679;1905;1835;33,5446;32,312
6;lubelskie;603;chełmski;603082;gm.w Rejowiec Fabryczny;Chełmski;4210;1438;1358;34,1568;32,2565
6;lubelskie;608;lubartowski;608112;gm.w Ostrówek;Lubelski;3794;1301;1223;34,291;32,2351
20;podlaskie;2006;kolneński;2006042;gm.w Mały Płock;Łomżyński;4692;1571;1512;33,4825;32,2251
18;podkarpackie;1818;stalowowolski;1818062;gm.w Zaleszany;Tarnobrzeski;11024;3704;3550;33,5994;32,2025
20;podlaskie;2005;hajnowski;2005062;gm.w Hajnówka;Białostocki;3817;1267;1227;33,1936;32,1457
28;warmińsko-mazurskie;2817;szczycieński;2817052;gm.w Rozogi;Ostrołęcki;5497;1841;1763;33,491;32,072
20;podlaskie;2012;suwalski;2012012;gm.w Bakałarzewo;Suwalski;3091;1042;991;33,7108;32,0608
18;podkarpackie;1811;mielecki;1811083;gm.m-w. Radomyśl Wielki;Tarnowski;14272;4806;4574;33,6743;32,0488
18;podkarpackie;1807;krośnieński;1807033;gm.m-w. Iwonicz-Zdrój;Krośnieński;10787;3583;3455;33,2159;32,0293
18;podkarpackie;1813;przemyski;1813092;gm.w Stubno;Przemyski;3863;1332;1237;34,481;32,0217
18;podkarpackie;1811;mielecki;1811032;gm.w Czermin;Rzeszowski;7073;2358;2264;33,338;32,009
18;podkarpackie;1807;krośnieński;1807092;gm.w Wojaszówka;Krośnieński;9360;3079;2996;32,8953;32,0085
18;podkarpackie;1802;brzozowski;1802042;gm.w Haczów;Krośnieński;9114;2993;2915;32,8396;31,9838
18;podkarpackie;1807;krośnieński;1807012;gm.w Chorkówka;Krośnieński;13451;4439;4302;33,0013;31,9828
20;podlaskie;2008;moniecki;2008032;gm.w Jaświły;Białostocki;4801;1580;1534;32,9098;31,9517
18;podkarpackie;1811;mielecki;1811102;gm.w Wadowice Górne;Tarnowski;7738;2587;2470;33,4324;31,9204
20;podlaskie;2003;bielski;2003062;gm.w Orla;Białostocki;2638;880;842;33,3586;31,9181
6;lubelskie;601;bialski;601042;gm.w Drelów;Bialskopodlaski;5271;1753;1682;33,2574;31,9105
18;podkarpackie;1815;ropczycko-sędziszowski;1815043;gm.m-w. Sędziszów Małopolski;Rzeszowski;23865;7821;7603;32,7718;31,8584
