wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;&_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
8;lubuskie;807;sulęciński;807032;gm.w Słońsk;Gorzowski;4774;2164;2074;45,3289;43,4437
14;mazowieckie;1415;ostrołęcki;1415102;gm.w Rzekuń;Ostrołęcki;10963;4920;4762;44,8782;43,437
28;warmińsko-mazurskie;2813;olecki;2813032;gm.w Kowale Oleckie;Suwalski;4933;2202;2142;44,6382;43,4219
10;łódzkie;1016;tomaszowski;1016082;gm.w Rzeczyca;Piotrkowski;4609;2049;2001;44,4565;43,4151
22;pomorskie;2201;bytowski;2201082;gm.w Studzienice;Słupski;3788;1695;1644;44,7466;43,4002
32;zachodniopomorskie;3209;koszaliński;3209073;gm.m-w. Sianów;Koszaliński;13852;6176;6010;44,5856;43,3872
6;lubelskie;604;hrubieszowski;604042;gm.w Hrubieszów;Zamojski;9881;4412;4287;44,6514;43,3863
20;podlaskie;2013;wysokomazowiecki;2013093;gm.m-w. Szepietowo;Łomżyński;6840;3031;2967;44,3129;43,3772
18;podkarpackie;1805;jasielski;1805011;Jasło;;34542;15298;14983;44,2881;43,3762
22;pomorskie;2212;słupski;2212053;gm.m-w. Kępice;Słupski;8941;3994;3878;44,6706;43,3732
10;łódzkie;1015;skierniewicki;1015042;gm.w Kowiesy;Skierniewicki;2880;1292;1249;44,8611;43,3681
24;śląskie;2415;wodzisławski;2415082;gm.w Marklowice;Katowicki;5417;2402;2349;44,3419;43,3635
14;mazowieckie;1420;płoński;1420032;gm.w Baboszewo;Ciechanowski;7913;3534;3430;44,6607;43,3464
26;świętokrzyskie;2603;kazimierski;2603053;gm.m-w. Skalbmierz;Kielecki;6386;2917;2768;45,678;43,3448
2;dolnośląskie;210;lubański;210062;gm.w Platerówka;Jeleniogórski;1629;721;706;44,2603;43,3395
28;warmińsko-mazurskie;2802;braniewski;2802022;gm.w Braniewo;Elbląski;6013;2689;2606;44,7198;43,3394
26;świętokrzyskie;2604;kielecki;2604153;gm.m-w. Pierzchnica;Kielecki;4636;2106;2009;45,4271;43,3348
10;łódzkie;1014;sieradzki;1014093;gm.m-w. Warta;Sieradzki;12510;5569;5421;44,5164;43,3333
26;świętokrzyskie;2604;kielecki;2604012;gm.w Bieliny;Kielecki;10260;4599;4446;44,8246;43,3333
14;mazowieckie;1416;ostrowski;1416052;gm.w Małkinia Górna;Ostrołęcki;11546;5245;5003;45,427;43,331
6;lubelskie;612;opolski;612053;gm.m-w. Opole Lubelskie;Lubelski;16980;7569;7357;44,576;43,3274
24;śląskie;2404;częstochowski;2404142;gm.w Przyrów;Częstochowski;3737;1668;1619;44,6347;43,3235
10;łódzkie;1013;rawski;1013023;gm.m-w. Biała Rawska;Skierniewicki;11239;5046;4867;44,8972;43,3046
14;mazowieckie;1404;gostyniński;1404043;gm.m-w. Sanniki;Płocki;5972;2663;2586;44,5914;43,3021
28;warmińsko-mazurskie;2813;olecki;2813043;gm.m-w. Olecko;Suwalski;21957;9802;9507;44,6418;43,2983
30;wielkopolskie;3004;gostyński;3004042;gm.w Pępowo;Leszczyński;5938;2626;2571;44,2236;43,2974
6;lubelskie;618;tomaszowski;618063;gm.m-w. Łaszczów;Zamojski;5915;2635;2561;44,5478;43,2967
10;łódzkie;1018;wieruszowski;1018032;gm.w Galewice;Kaliski;6096;2711;2639;44,4718;43,2907
6;lubelskie;612;opolski;612032;gm.w Karczmiska;Lubelski;5487;2450;2375;44,651;43,2841
2;dolnośląskie;211;lubiński;211032;gm.w Rudna;Legnicki;7793;3503;3371;44,9506;43,2568
14;mazowieckie;1404;gostyniński;1404022;gm.w Gostynin;Płocki;11957;5312;5172;44,4259;43,255
6;lubelskie;604;hrubieszowski;604082;gm.w Werbkowice;Zamojski;9121;4096;3945;44,9074;43,2518
20;podlaskie;2011;sokólski;2011043;gm.m-w. Krynki;Białostocki;2958;1313;1279;44,3881;43,2387
2;dolnośląskie;214;oleśnicki;214053;gm.m-w. Międzybórz;Kaliski;5100;2255;2203;44,2157;43,1961
14;mazowieckie;1429;sokołowski;1429062;gm.w Repki;Siedlecki;5091;2277;2199;44,726;43,1939
2;dolnośląskie;206;karkonoski;206052;gm.w Janowice Wielkie;Jeleniogórski;4274;1903;1846;44,525;43,1914
10;łódzkie;1015;skierniewicki;1015032;gm.w Godzianów;Skierniewicki;2665;1203;1151;45,1407;43,1895
26;świętokrzyskie;2610;skarżyski;2610042;gm.w Skarżysko Kościelne;Kielecki;5951;2637;2570;44,3119;43,186
10;łódzkie;1012;radomszczański;1012122;gm.w Radomsko;Piotrkowski;5546;2482;2395;44,753;43,1843
12;małopolskie;1209;myślenicki;1209082;gm.w Tokarnia;Krakowski;8860;3928;3825;44,3341;43,1716
16;opolskie;1601;brzeski;1601043;gm.m-w. Lewin Brzeski;Opolski;12844;5696;5544;44,3476;43,1641
20;podlaskie;2063;Suwałki;2063011;Suwałki;;69639;30911;30056;44,3875;43,1597
6;lubelskie;620;zamojski;620072;gm.w Nielisz;Zamojski;5387;2373;2325;44,0505;43,1595
30;wielkopolskie;3010;koniński;3010062;gm.w Krzymów;Koniński;8154;3615;3518;44,3341;43,1445
2;dolnośląskie;211;lubiński;211043;gm.m-w. Ścinawa;Legnicki;9872;4415;4259;44,7224;43,1422
32;zachodniopomorskie;3218;łobeski;3218053;gm.m-w. Węgorzyno;Szczeciński;6856;3119;2957;45,493;43,1301
6;lubelskie;609;lubelski;609102;gm.w Niedrzwica Duża;Lubelski;11893;5301;5128;44,5724;43,1178
24;śląskie;2413;tarnogórski;2413082;gm.w Tworóg;Katowicki;8282;3658;3571;44,1681;43,1176
12;małopolskie;1201;bocheński;1201032;gm.w Drwinia;Krakowski;6494;2861;2800;44,0561;43,1167
14;mazowieckie;1433;węgrowski;1433072;gm.w Sadowne;Siedlecki;5789;2596;2496;44,8437;43,1163
14;mazowieckie;1433;węgrowski;1433053;gm.m-w. Łochów;Siedlecki;17873;7996;7706;44,7379;43,1153
2;dolnośląskie;226;złotoryjski;226043;gm.m-w. Świerzawa;Jeleniogórski;7484;3349;3226;44,7488;43,1053
22;pomorskie;2212;słupski;2212072;gm.w Potęgowo;Słupski;6821;3077;2937;45,1107;43,0582
12;małopolskie;1216;tarnowski;1216092;gm.w Tarnów;Tarnowski;26224;11572;11288;44,1275;43,0445
2;dolnośląskie;219;świdnicki;219032;gm.w Dobromierz;Wałbrzyski;5173;2272;2225;43,9204;43,0118
10;łódzkie;1012;radomszczański;1012082;gm.w Lgota Wielka;Piotrkowski;4262;1893;1833;44,4158;43,008
4;kujawsko-pomorskie;414;świecki;414112;gm.w Warlubie;Bydgoski;6464;2883;2780;44,6009;43,0074
10;łódzkie;1009;pajęczański;1009032;gm.w Nowa Brzeźnica;Częstochowski;4535;1998;1950;44,0573;42,9989
4;kujawsko-pomorskie;402;brodnicki;402073;gm.m-w. Jabłonowo Pomorskie;Toruński;8845;3947;3803;44,6241;42,996
26;świętokrzyskie;2604;kielecki;2604142;gm.w Piekoszów;Kielecki;16433;7270;7065;44,2402;42,9928
28;warmińsko-mazurskie;2806;giżycki;2806062;gm.w Miłki;Suwalski;3703;1698;1592;45,8547;42,9922
12;małopolskie;1201;bocheński;1201022;gm.w Bochnia;Tarnowski;20152;8912;8662;44,2239;42,9833
6;lubelskie;614;puławski;614022;gm.w Baranów;Lubelski;3830;1730;1645;45,1697;42,9504
32;zachodniopomorskie;3214;stargardzki;3214102;gm.w Stargard;Szczeciński;14133;6237;6069;44,1308;42,9421
10;łódzkie;1004;łęczycki;1004042;gm.w Grabów;Koniński;5829;2597;2502;44,5531;42,9233
14;mazowieckie;1407;kozienicki;1407042;gm.w Grabów nad Pilicą;Radomski;3919;1723;1682;43,9653;42,9191
10;łódzkie;1007;opoczyński;1007072;gm.w Sławno;Piotrkowski;7645;3413;3281;44,6436;42,9169
20;podlaskie;2062;Łomża;2062011;Łomża;;62573;27536;26852;44,0062;42,9131
14;mazowieckie;1433;węgrowski;1433042;gm.w Liw;Siedlecki;7325;3244;3143;44,2867;42,9078
16;opolskie;1606;namysłowski;1606042;gm.w Świerczów;Opolski;3259;1431;1398;43,9092;42,8966
22;pomorskie;2212;słupski;2212022;gm.w Damnica;Słupski;6080;2701;2608;44,4243;42,8947
6;lubelskie;607;kraśnicki;607011;Kraśnik;;33917;15089;14530;44,488;42,8399
12;małopolskie;1201;bocheński;1201042;gm.w Lipnica Murowana;Tarnowski;5642;2462;2417;43,637;42,8394
2;dolnośląskie;210;lubański;210042;gm.w Lubań;Jeleniogórski;6569;2893;2812;44,0402;42,8071
24;śląskie;2405;gliwicki;2405073;gm.m-w. Toszek;Katowicki;9361;4102;4006;43,8201;42,7946
14;mazowieckie;1402;ciechanowski;1402062;gm.w Ojrzeń;Ciechanowski;4279;1903;1831;44,473;42,7904
28;warmińsko-mazurskie;2807;iławski;2807032;gm.w Iława;Olsztyński;13073;5779;5592;44,2056;42,7752
30;wielkopolskie;3018;ostrzeszowski;3018022;gm.w Doruchów;Kaliski;5373;2365;2297;44,0164;42,7508
20;podlaskie;2001;augustowski;2001062;gm.w Płaska;Suwalski;2590;1132;1107;43,7066;42,7413
4;kujawsko-pomorskie;408;lipnowski;408092;gm.w Wielgie;Włocławski;6712;2968;2868;44,2193;42,7294
30;wielkopolskie;3009;kolski;3009052;gm.w Grzegorzew;Koniński;5665;2477;2420;43,7246;42,7184
16;opolskie;1609;opolski;1609092;gm.w Popielów;Opolski;7969;3510;3404;44,0457;42,7155
14;mazowieckie;1409;lipski;1409063;gm.m-w. Solec nad Wisłą;Radomski;4791;2092;2046;43,6652;42,7051
14;mazowieckie;1413;mławski;1413072;gm.w Szreńsk;Ciechanowski;4070;1819;1738;44,6929;42,7027
14;mazowieckie;1416;ostrowski;1416112;gm.w Zaręby Kościelne;Łomżyński;3598;1576;1536;43,8021;42,6904
14;mazowieckie;1403;garwoliński;1403042;gm.w Garwolin;Siedlecki;13371;5930;5704;44,3497;42,6595
14;mazowieckie;1413;mławski;1413092;gm.w Wieczfnia Kościelna;Ciechanowski;3996;1767;1703;44,2192;42,6176
14;mazowieckie;1435;wyszkowski;1435032;gm.w Rząśnik;Ostrołęcki;6987;3081;2977;44,0962;42,6077
18;podkarpackie;1816;rzeszowski;1816092;gm.w Krasne;Rzeszowski;11809;5180;5030;43,8648;42,5946
14;mazowieckie;1416;ostrowski;1416022;gm.w Andrzejewo;Łomżyński;4022;1800;1713;44,7539;42,5908
30;wielkopolskie;3018;ostrzeszowski;3018033;gm.m-w. Grabów nad Prosną;Kaliski;7777;3419;3312;43,963;42,5871
6;lubelskie;601;bialski;601162;gm.w Terespol;Bialskopodlaski;6594;2863;2808;43,4183;42,5842
18;podkarpackie;1817;sanocki;1817011;Sanok;;36999;16155;15753;43,6633;42,5768
18;podkarpackie;1803;dębicki;1803011;Dębica;;45189;19829;19236;43,8801;42,5679
10;łódzkie;1007;opoczyński;1007032;gm.w Mniszków;Piotrkowski;4750;2126;2021;44,7579;42,5474
16;opolskie;1605;krapkowicki;1605013;gm.m-w. Gogolin;Opolski;12628;5475;5371;43,356;42,5325
14;mazowieckie;1427;sierpecki;1427052;gm.w Sierpc;Płocki;7004;3113;2978;44,446;42,5186
14;mazowieckie;1433;węgrowski;1433082;gm.w Stoczek;Siedlecki;4923;2168;2093;44,0382;42,5147
10;łódzkie;1005;łowicki;1005082;gm.w Łyszkowice;Skierniewicki;6631;2938;2818;44,307;42,4974
12;małopolskie;1209;myślenicki;1209042;gm.w Pcim;Krakowski;11147;4860;4737;43,5992;42,4957
6;lubelskie;606;krasnostawski;606022;gm.w Fajsławice;Lubelski;4549;2010;1933;44,1855;42,4929
22;pomorskie;2208;lęborski;2208052;gm.w Wicko;Słupski;6034;2660;2564;44,0835;42,4925
10;łódzkie;1018;wieruszowski;1018052;gm.w Łubnice;Kaliski;4015;1733;1706;43,1631;42,4907
32;zachodniopomorskie;3203;drawski;3203013;gm.m-w. Czaplinek;Koszaliński;11740;5130;4988;43,6968;42,4872
32;zachodniopomorskie;3213;sławieński;3213032;gm.w Darłowo;Koszaliński;7965;3519;3384;44,1808;42,4859
22;pomorskie;2203;człuchowski;2203032;gm.w Człuchów;Słupski;11215;4888;4762;43,5845;42,461
6;lubelskie;617;świdnicki;617022;gm.w Mełgiew;Lubelski;10022;4397;4255;43,8735;42,4566
28;warmińsko-mazurskie;2817;szczycieński;2817022;gm.w Dźwierzuty;Olsztyński;6463;2851;2743;44,1126;42,4416
32;zachodniopomorskie;3216;świdwiński;3216062;gm.w Świdwin;Koszaliński;5799;2580;2460;44,4904;42,4211
30;wielkopolskie;3008;kępiński;3008052;gm.w Perzów;Kaliski;3765;1640;1597;43,5591;42,417
6;lubelskie;609;lubelski;609142;gm.w Wólka;Lubelski;12746;5589;5405;43,8491;42,4055
6;lubelskie;615;radzyński;615011;Radzyń Podlaski;Bialskopodlaski;15428;6721;6540;43,5637;42,3905
14;mazowieckie;1434;wołomiński;1434102;gm.w Strachówka;Siedlecki;2731;1205;1157;44,123;42,3654
20;podlaskie;2002;białostocki;2002032;gm.w Dobrzyniewo Duże;Białostocki;9619;4197;4075;43,6324;42,3641
14;mazowieckie;1413;mławski;1413102;gm.w Wiśniewo;Ciechanowski;5196;2306;2201;44,3803;42,3595
28;warmińsko-mazurskie;2815;ostródzki;2815042;gm.w Łukta;Olsztyński;4434;1948;1878;43,9332;42,3545
24;śląskie;2411;raciborski;2411042;gm.w Krzyżanowice;Katowicki;11185;4825;4736;43,1381;42,3424
14;mazowieckie;1419;płocki;1419142;gm.w Staroźreby;Płocki;7154;3152;3029;44,0593;42,3399
2;dolnośląskie;202;dzierżoniowski;202073;gm.m-w. Niemcza;Wałbrzyski;5411;2367;2291;43,7442;42,3397
24;śląskie;2406;kłobucki;2406052;gm.w Opatów;Częstochowski;6805;2983;2881;43,8354;42,3365
30;wielkopolskie;3018;ostrzeszowski;3018052;gm.w Kraszewice;Kaliski;3640;1585;1541;43,544;42,3352
12;małopolskie;1211;nowotarski;1211011;Nowy Targ;;33257;14437;14075;43,4104;42,3219
10;łódzkie;1016;tomaszowski;1016062;gm.w Lubochnia;Piotrkowski;7123;3141;3013;44,0966;42,2996
28;warmińsko-mazurskie;2809;lidzbarski;2809022;gm.w Kiwity;Olsztyński;3252;1436;1375;44,1574;42,2817
30;wielkopolskie;3009;kolski;3009072;gm.w Koło;Koniński;7855;3418;3321;43,5137;42,2788
2;dolnośląskie;224;ząbkowicki;224022;gm.w Ciepłowody;Wałbrzyski;2924;1286;1236;43,9808;42,2709
6;lubelskie;601;bialski;601052;gm.w Janów Podlaski;Bialskopodlaski;5257;2298;2222;43,7131;42,2675
2;dolnośląskie;216;polkowicki;216013;gm.m-w. Chocianów;Legnicki;12721;5532;5374;43,4871;42,2451
22;pomorskie;2213;starogardzki;2213122;gm.w Starogard Gdański;Gdański;16865;7397;7123;43,8601;42,2354
10;łódzkie;1020;zgierski;1020052;gm.w Głowno;Łódzki;4826;2138;2038;44,3017;42,2296
22;pomorskie;2208;lęborski;2208032;gm.w Cewice;Słupski;7621;3328;3218;43,6688;42,2254
6;lubelskie;619;włodawski;619062;gm.w Włodawa;Chełmski;6023;2618;2543;43,4667;42,2215
20;podlaskie;2002;białostocki;2002133;gm.m-w. Wasilków;Białostocki;18067;7877;7627;43,5988;42,2151
32;zachodniopomorskie;3214;stargardzki;3214082;gm.w Marianowo;Szczeciński;3089;1342;1304;43,4445;42,2143
16;opolskie;1610;prudnicki;1610032;gm.w Lubrza;Opolski;4283;1847;1808;43,124;42,2134
6;lubelskie;602;biłgorajski;602011;Biłgoraj;Zamojski;26114;11336;11022;43,4097;42,2072
26;świętokrzyskie;2612;staszowski;2612043;gm.m-w. Osiek;Tarnobrzeski;7622;3330;3217;43,6893;42,2068
26;świętokrzyskie;2605;konecki;2605022;gm.w Gowarczów;Radomski;4558;1996;1923;43,7911;42,1896
24;śląskie;2417;żywiecki;2417042;gm.w Jeleśnia;Bielski;13210;5812;5572;43,997;42,1802
4;kujawsko-pomorskie;404;chełmiński;404022;gm.w Chełmno;Toruński;6157;2667;2597;43,3166;42,1796
22;pomorskie;2207;kwidzyński;2207043;gm.m-w. Prabuty;Elbląski;12998;5692;5482;43,7914;42,1757
14;mazowieckie;1403;garwoliński;1403092;gm.w Parysów;Siedlecki;4143;1824;1746;44,0261;42,1434
24;śląskie;2411;raciborski;2411033;gm.m-w. Krzanowice;Katowicki;5676;2435;2392;42,8999;42,1424
16;opolskie;1605;krapkowicki;1605053;gm.m-w. Zdzieszowice;Opolski;15516;6722;6538;43,323;42,1371
8;lubuskie;812;wschowski;812023;gm.m-w. Szlichtyngowa;Leszczyński;5019;2188;2114;43,5943;42,1199
20;podlaskie;2002;białostocki;2002052;gm.w Juchnowiec Kościelny;Białostocki;16932;7328;7131;43,279;42,1155
14;mazowieckie;1420;płoński;1420052;gm.w Dzierzążnia;Ciechanowski;3586;1558;1510;43,4467;42,1082
20;podlaskie;2003;bielski;2003021;Brańsk;Białostocki;3694;1595;1555;43,1781;42,0953
32;zachodniopomorskie;3210;myśliborski;3210033;gm.m-w. Dębno;Gorzowski;20386;8922;8580;43,7653;42,0877
14;mazowieckie;1435;wyszkowski;1435012;gm.w Brańszczyk;Ostrołęcki;8110;3488;3413;43,0086;42,0838
6;lubelskie;605;janowski;605053;gm.m-w. Janów Lubelski;Tarnobrzeski;15643;6785;6582;43,374;42,0763
22;pomorskie;2215;wejherowski;2215052;gm.w Gniewino;Gdański;7456;3239;3137;43,4415;42,0735
20;podlaskie;2011;sokólski;2011102;gm.w Szudziałowo;Białostocki;2812;1223;1183;43,4922;42,0697
16;opolskie;1603;kędzierzyńsko-kozielski;1603052;gm.w Polska Cerekiew;Opolski;3956;1692;1664;42,7705;42,0627
26;świętokrzyskie;2611;starachowicki;2611022;gm.w Brody;Kielecki;10760;4656;4525;43,2714;42,0539
20;podlaskie;2001;augustowski;2001011;Augustów;Suwalski;29946;12932;12593;43,1844;42,0524
26;świętokrzyskie;2607;ostrowiecki;2607043;gm.m-w. Ćmielów;Tarnobrzeski;7284;3165;3063;43,4514;42,0511
22;pomorskie;2205;kartuski;2205052;gm.w Somonino;Gdański;10945;4746;4602;43,3623;42,0466
6;lubelskie;603;chełmski;603022;gm.w Białopole;Chełmski;2836;1239;1192;43,6883;42,031
32;zachodniopomorskie;3215;szczecinecki;3215023;gm.m-w. Barwice;Koszaliński;8457;3666;3554;43,3487;42,0244
28;warmińsko-mazurskie;2815;ostródzki;2815032;gm.w Grunwald;Olsztyński;5566;2442;2338;43,8735;42,005
22;pomorskie;2205;kartuski;2205072;gm.w Sulęczyno;Gdański;5616;2420;2359;43,0912;42,005
30;wielkopolskie;3027;turecki;3027062;gm.w Przykona;Koniński;4633;2030;1946;43,8161;42,003
18;podkarpackie;1808;leżajski;1808011;Leżajsk;Rzeszowski;13585;5863;5706;43,1579;42,0022
26;świętokrzyskie;2606;opatowski;2606082;gm.w Wojciechowice;Tarnobrzeski;3988;1732;1675;43,4303;42,001
10;łódzkie;1007;opoczyński;1007052;gm.w Paradyż;Piotrkowski;4327;1871;1817;43,2401;41,9921
14;mazowieckie;1401;białobrzeski;1401042;gm.w Stara Błotnica;Radomski;5294;2322;2223;43,861;41,9909
16;opolskie;1609;opolski;1609052;gm.w Łubniany;Opolski;9938;4274;4170;43,0066;41,9602
14;mazowieckie;1412;miński;1412082;gm.w Jakubów;Siedlecki;5103;2202;2141;43,1511;41,9557
26;świętokrzyskie;2610;skarżyski;2610022;gm.w Bliżyn;Kielecki;7995;3469;3354;43,3896;41,9512
10;łódzkie;1013;rawski;1013052;gm.w Regnów;Skierniewicki;1819;780;763;42,8807;41,9461
2;dolnośląskie;209;legnicki;209022;gm.w Chojnów;Legnicki;9517;4083;3991;42,9022;41,9355
14;mazowieckie;1419;płocki;1419053;gm.m-w. Drobin;Płocki;7811;3412;3275;43,682;41,9281
28;warmińsko-mazurskie;2804;elbląski;2804022;gm.w Godkowo;Elbląski;2977;1296;1248;43,5338;41,9214
28;warmińsko-mazurskie;2814;olsztyński;2814122;gm.w Świątki;Olsztyński;3991;1733;1673;43,4227;41,9193
22;pomorskie;2213;starogardzki;2213042;gm.w Bobowo;Gdański;3199;1401;1341;43,7949;41,9193
26;świętokrzyskie;2604;kielecki;2604162;gm.w Raków;Kielecki;5544;2427;2324;43,7771;41,9192
16;opolskie;1607;nyski;1607022;gm.w Kamiennik;Opolski;3407;1497;1427;43,9389;41,8844
14;mazowieckie;1415;ostrołęcki;1415112;gm.w Troszyn;Ostrołęcki;4725;2080;1979;44,0212;41,8836
2;dolnośląskie;224;ząbkowicki;224073;gm.m-w. Złoty Stok;Wałbrzyski;4410;1890;1847;42,8571;41,8821
14;mazowieckie;1430;szydłowiecki;1430053;gm.m-w. Szydłowiec;Radomski;18505;8015;7750;43,3126;41,8806
6;lubelskie;601;bialski;601182;gm.w Wisznice;Bialskopodlaski;4871;2108;2040;43,2765;41,8805
2;dolnośląskie;225;zgorzelecki;225072;gm.w Zgorzelec;Jeleniogórski;8551;3666;3581;42,8722;41,8781
32;zachodniopomorskie;3201;białogardzki;3201043;gm.m-w. Tychowo;Koszaliński;6718;2916;2812;43,4058;41,8577
6;lubelskie;620;zamojski;620153;gm.m-w. Zwierzyniec;Zamojski;6599;2881;2762;43,6581;41,8548
16;opolskie;1609;opolski;1609032;gm.w Dobrzeń Wielki;Opolski;9523;4065;3985;42,6861;41,8461
6;lubelskie;603;chełmski;603072;gm.w Leśniowice;Chełmski;3544;1527;1483;43,0869;41,8454
28;warmińsko-mazurskie;2807;iławski;2807043;gm.m-w. Kisielice;Elbląski;5941;2567;2486;43,2082;41,8448
20;podlaskie;2011;sokólski;2011013;gm.m-w. Dąbrowa Białostocka;Białostocki;11169;4802;4670;42,994;41,8122
10;łódzkie;1013;rawski;1013062;gm.w Sadkowice;Skierniewicki;5391;2325;2253;43,1274;41,7919
28;warmińsko-mazurskie;2808;kętrzyński;2808032;gm.w Kętrzyn;Olsztyński;8227;3574;3437;43,4423;41,7771
14;mazowieckie;1409;lipski;1409052;gm.w Sienno;Radomski;5757;2500;2405;43,4254;41,7752
26;świętokrzyskie;2603;kazimierski;2603012;gm.w Bejsce;Kielecki;3982;1740;1663;43,6966;41,7629
6;lubelskie;601;bialski;601082;gm.w Leśna Podlaska;Bialskopodlaski;4246;1831;1773;43,1229;41,7569
24;śląskie;2403;cieszyński;2403042;gm.w Brenna;Bielski;11373;4853;4746;42,6712;41,7304
14;mazowieckie;1436;zwoleński;1436022;gm.w Policzna;Radomski;5419;2344;2261;43,2552;41,7236
32;zachodniopomorskie;3210;myśliborski;3210022;gm.w Boleszkowice;Gorzowski;2846;1233;1187;43,324;41,7077
20;podlaskie;2013;wysokomazowiecki;2013042;gm.w Klukowo;Łomżyński;4255;1810;1774;42,5382;41,6921
14;mazowieckie;1413;mławski;1413082;gm.w Szydłowo;Ciechanowski;4537;2005;1891;44,1922;41,6795
22;pomorskie;2202;chojnicki;2202023;gm.m-w. Brusy;Bydgoski;14627;6285;6096;42,9685;41,6764
6;lubelskie;618;tomaszowski;618032;gm.w Jarczów;Zamojski;3333;1451;1389;43,5344;41,6742
8;lubuskie;810;żagański;810062;gm.w Niegosławice;Zielonogórski;4341;1856;1809;42,7551;41,6724
4;kujawsko-pomorskie;408;lipnowski;408082;gm.w Tłuchowo;Włocławski;4656;2015;1938;43,2775;41,6237
16;opolskie;1607;nyski;1607033;gm.m-w. Korfantów;Opolski;8639;3673;3595;42,5165;41,6136
10;łódzkie;1009;pajęczański;1009082;gm.w Sulmierzyce;Piotrkowski;4421;1897;1839;42,9088;41,5969
22;pomorskie;2213;starogardzki;2213062;gm.w Lubichowo;Gdański;6717;2919;2792;43,4569;41,5662
20;podlaskie;2005;hajnowski;2005011;Hajnówka;Białostocki;20265;8680;8419;42,8325;41,5445
6;lubelskie;601;bialski;601142;gm.w Sławatycze;Bialskopodlaski;2263;968;940;42,7751;41,5378
22;pomorskie;2213;starogardzki;2213072;gm.w Osieczna;Gdański;2887;1250;1199;43,2975;41,531
16;opolskie;1609;opolski;1609083;gm.m-w. Ozimek;Opolski;19449;8282;8073;42,5832;41,5086
16;opolskie;1604;kluczborski;1604043;gm.m-w. Wołczyn;Opolski;13329;5748;5531;43,124;41,496
22;pomorskie;2201;bytowski;2201032;gm.w Czarna Dąbrówka;Słupski;5946;2522;2467;42,4151;41,4901
2;dolnośląskie;208;kłodzki;208103;gm.m-w. Międzylesie;Wałbrzyski;7119;3025;2953;42,4919;41,4805
6;lubelskie;619;włodawski;619022;gm.w Hanna;Bialskopodlaski;2791;1187;1157;42,5296;41,4547
20;podlaskie;2013;wysokomazowiecki;2013023;gm.m-w. Ciechanowiec;Łomżyński;8494;3645;3521;42,9126;41,4528
22;pomorskie;2213;starogardzki;2213052;gm.w Kaliska;Gdański;5436;2366;2253;43,5247;41,4459
6;lubelskie;609;lubelski;609162;gm.w Zakrzew;Zamojski;2852;1208;1182;42,3562;41,4446
16;opolskie;1609;opolski;1609112;gm.w Tarnów Opolski;Opolski;9632;4089;3991;42,4522;41,4348
8;lubuskie;804;nowosolski;804032;gm.w Kolsko;Zielonogórski;3307;1407;1369;42,5461;41,397
10;łódzkie;1002;kutnowski;1002032;gm.w Dąbrowice;Płocki;1897;806;785;42,4881;41,3811
28;warmińsko-mazurskie;2808;kętrzyński;2808043;gm.m-w. Korsze;Olsztyński;9540;4119;3947;43,1761;41,3732
26;świętokrzyskie;2606;opatowski;2606022;gm.w Iwaniska;Tarnobrzeski;6516;2761;2693;42,3726;41,329
16;opolskie;1602;głubczycki;1602013;gm.m-w. Baborów;Opolski;5901;2489;2438;42,1793;41,315
28;warmińsko-mazurskie;2817;szczycieński;2817062;gm.w Szczytno;Olsztyński;13232;5652;5466;42,7146;41,3089
20;podlaskie;2014;zambrowski;2014011;Zambrów;Łomżyński;21921;9359;9054;42,6942;41,3029
2;dolnośląskie;208;kłodzki;208123;gm.m-w. Radków;Wałbrzyski;8968;3788;3704;42,2391;41,3024
28;warmińsko-mazurskie;2809;lidzbarski;2809032;gm.w Lidzbark Warmiński;Olsztyński;6729;2880;2778;42,7998;41,284
10;łódzkie;1019;zduńskowolski;1019042;gm.w Zduńska Wola;Sieradzki;12246;5217;5054;42,6017;41,2706
16;opolskie;1609;opolski;1609042;gm.w Komprachcice;Opolski;9111;3856;3760;42,3225;41,2688
