data,teryt,powiat,ludnosc,zaszczepieni,%_zaszczepieni
2021-08-11,1609,opolski,123532,50661,41.01042644820775
2021-08-11,1610,prudnicki,54765,21722,39.664018990230986
2021-08-11,1611,strzelecki,73923,31251,42.27507000527576
2021-08-11,1661,Opole,127839,70483,55.13419222615946
2021-08-11,1801,bieszczadzki,21489,7423,34.54325468844525
2021-08-11,1802,brzozowski,65373,20789,31.800590457834275
2021-08-11,1803,dębicki,134991,46138,34.17857486795416
2021-08-11,1804,jarosławski,119727,42395,35.409723788285014
2021-08-11,1805,jasielski,112863,38125,33.77989243596218
2021-08-11,1806,kolbuszowski,62039,15818,25.496864875320362
2021-08-11,1807,krośnieński,111905,36730,32.82248335641839
2021-08-11,1808,leżajski,68996,21609,31.31920691054554
2021-08-11,1809,lubaczowski,54711,20951,38.293944544972675
2021-08-11,1810,łańcucki,81226,30259,37.25285007263684
2021-08-11,1811,mielecki,136441,51154,37.4916630631555
2021-08-11,1812,niżański,66221,19440,29.356246507905347
2021-08-11,1813,przemyski,73919,25249,34.15765905924052
2021-08-11,1814,przeworski,77979,27165,34.83630208132959
2021-08-11,1815,ropczycko-sędziszowski,74573,21477,28.799967816770145
2021-08-11,1816,rzeszowski,170550,59604,34.948109058927
2021-08-11,1817,sanocki,93818,32900,35.06789741840585
2021-08-11,1818,stalowowolski,105431,37074,35.164230634253684
2021-08-11,1819,strzyżowski,61161,18902,30.905315478818203
2021-08-11,1820,tarnobrzeski,52720,18006,34.15402124430956
2021-08-11,1821,leski,26375,9053,34.32417061611374
2021-08-11,1861,Krosno,45944,19394,42.212258401532296
2021-08-11,1862,Przemyśl,59779,27037,45.228257414811225
2021-08-11,1863,Rzeszów,196638,92740,47.16280678200551
2021-08-11,1864,Tarnobrzeg,46360,22766,49.106988783434
2021-08-11,2001,augustowski,57651,21587,37.44427676883315
2021-08-11,2002,białostocki,150845,59851,39.67715204348835
2021-08-11,2003,bielski,53695,19894,37.05000465592699
2021-08-11,2004,grajewski,46792,14330,30.624893144127203
2021-08-11,2005,hajnowski,41991,15745,37.496130123121624
2021-08-11,2006,kolneński,37887,11614,30.65431414469343
2021-08-11,2007,łomżyński,50819,15621,30.738503315689016
2021-08-11,2008,moniecki,40070,13091,32.67032692787622
2021-08-11,2009,sejneński,19689,7528,38.23454720910153
2021-08-11,2010,siemiatycki,43618,14999,34.38717960475034
2021-08-11,2011,sokólski,65883,26495,40.21523002899079
2021-08-11,2012,suwalski,35577,12243,34.41268235095708
2021-08-11,2013,wysokomazowiecki,56408,21507,38.127570557367754
2021-08-11,2014,zambrowski,43191,15893,36.797017897247116
2021-08-11,2061,Białystok,296958,139941,47.12484593780939
2021-08-11,2062,Łomża,62573,25852,41.314944145238364
2021-08-11,2063,Suwałki,69639,28770,41.31305733856029
2021-08-11,2201,bytowski,79114,33430,42.25547943473974
2021-08-11,2202,chojnicki,97661,44950,46.02656126805992
2021-08-11,2203,człuchowski,55835,25592,45.83504970000896
2021-08-11,2204,gdański,120327,63093,52.434615672293006
2021-08-11,2205,kartuski,141892,60093,42.35122487525724
2021-08-11,2206,kościerski,72923,32773,44.94192504422473
2021-08-11,2207,kwidzyński,82963,35083,42.287525764497424
2021-08-11,2208,lęborski,66083,30133,45.59871676528003
2021-08-11,2209,malborski,63204,31436,49.73735839503829
2021-08-11,2210,nowodworski,35438,16673,47.04836616061854
2021-08-11,2211,pucki,87568,43892,50.12333272428285
2021-08-11,2212,słupski,98832,44520,45.046138902379795
2021-08-11,2213,starogardzki,128210,54543,42.541923406910534
2021-08-11,2214,tczewski,115220,55755,48.39003645200486
2021-08-11,2215,wejherowski,219457,101913,46.43871008899237
2021-08-11,2216,sztumski,41104,19238,46.80323082911639
2021-08-11,2261,Gdańsk,470805,293419,62.32283004640987
2021-08-11,2262,Gdynia,244969,147009,60.011266731708915
2021-08-11,2263,Słupsk,89780,48216,53.70461127199822
2021-08-11,2264,Sopot,35286,21148,59.93311795046195
2021-08-11,2401,będziński,147259,82026,55.701858630032795
2021-08-11,2402,bielski,166348,84393,50.73280111573328
2021-08-11,2403,cieszyński,177536,81422,45.86224765681327
2021-08-11,2404,częstochowski,134106,63642,47.45648964252159
2021-08-11,2405,gliwicki,115416,56017,48.5348651833368
2021-08-11,2406,kłobucki,84330,39127,46.39748606664295
2021-08-11,2407,lubliniecki,76109,32176,42.27620912112891
2021-08-11,2408,mikołowski,99202,51253,51.66528900627003
2021-08-11,2409,myszkowski,70486,33323,47.27605481939676
2021-08-11,2410,pszczyński,111814,53313,47.68007584023468
2021-08-11,2411,raciborski,107410,45313,42.18694721161903
2021-08-11,2412,rybnicki,78166,36714,46.96927052682752
2021-08-11,2413,tarnogórski,140780,71972,51.12373916749539
2021-08-11,2414,bieruńsko-lędziński,59823,29571,49.43082092171907
2021-08-11,2415,wodzisławski,156579,70228,44.851480722191354
2021-08-11,2416,zawierciański,116672,60042,51.462218869994516
2021-08-11,2417,żywiecki,152199,70589,46.37941116564498
2021-08-11,2461,Bielsko-Biała,169756,91453,53.873206248969105
2021-08-11,2462,Bytom,163255,78199,47.89991118189336
2021-08-11,2463,Chorzów,106846,54689,51.18488291559815
2021-08-11,2464,Częstochowa,217530,115927,53.29241943639958
2021-08-11,2465,Dąbrowa Górnicza,118285,65252,55.16506742190472
2021-08-11,2466,Gliwice,177049,96534,54.52388886692384
2021-08-11,2467,Jastrzębie-Zdrój,88038,40571,46.083509393670916
2021-08-11,2468,Jaworzno,90368,45653,50.518989022662886
2021-08-11,2469,Katowice,290553,170590,58.71217987768153
2021-08-11,2470,Mysłowice,74559,38827,52.075537493796865
2021-08-11,2471,Piekary Śląskie,54702,28993,53.00171840152097
2021-08-11,2472,Ruda Śląska,136423,72608,53.2226970525498
2021-08-11,2473,Rybnik,137128,65638,47.86622717461058
2021-08-11,2474,Siemianowice Śląskie,66270,35829,54.06518786781349
2021-08-11,2475,Sosnowiec,197586,111492,56.42707479274848
2021-08-11,2476,Świętochłowice,49108,22862,46.55453286633542
2021-08-11,2477,Tychy,126871,69226,54.56408477902751
2021-08-11,2478,Zabrze,170924,78067,45.6735157145866
2021-08-11,2479,Żory,62844,29602,47.10393991470944
2021-08-11,2601,buski,71125,33223,46.71072056239016
2021-08-11,2602,jędrzejowski,84908,43246,50.93277429688604
2021-08-11,2603,kazimierski,33340,14648,43.935212957408524
2021-08-11,2604,kielecki,210992,87798,41.6120042466065
2021-08-11,2605,konecki,79072,35257,44.588476325374344
2021-08-11,2606,opatowski,51525,21920,42.54245511887434
2021-08-11,2607,ostrowiecki,107711,49868,46.29796399624922
2021-08-11,2608,pińczowski,38487,19067,49.541403590822874
2021-08-11,2609,sandomierski,76346,36320,47.572891834542745
2021-08-11,2610,skarżyski,73163,35353,48.32087257220179
2021-08-11,2611,starachowicki,88549,40189,45.386170368948264
2021-08-11,2612,staszowski,71250,32205,45.2
2021-08-11,2613,włoszczowski,44743,20510,45.83957267058534
2021-08-11,2661,Kielce,193415,104670,54.1167954915596
2021-08-11,2801,bartoszycki,56562,27391,48.42650542767229
2021-08-11,2802,braniewski,40776,18661,45.76466548950363
2021-08-11,2803,działdowski,64768,31545,48.704607213438734
2021-08-11,2804,elbląski,56986,26202,45.97971431579686
2021-08-11,2805,ełcki,91395,33379,36.52169155861918
2021-08-11,2806,giżycki,56227,26714,47.51098226830526
2021-08-11,2807,iławski,92644,43022,46.43797763481715
2021-08-11,2808,kętrzyński,61772,27568,44.62863433270737
2021-08-11,2809,lidzbarski,40852,18215,44.58778028003525
2021-08-11,2810,mrągowski,49439,20429,41.32162867371913
2021-08-11,2811,nidzicki,32638,14021,42.959127397512106
2021-08-11,2812,nowomiejski,43721,19311,44.168706113766845
2021-08-11,2813,olecki,33993,13475,39.640514223516604
2021-08-11,2814,olsztyński,127544,58867,46.154268330928936
2021-08-11,2815,ostródzki,103492,46388,44.82278823483941
2021-08-11,2816,piski,55833,21813,39.0682929450325
2021-08-11,2817,szczycieński,69089,29807,43.142902632835906
2021-08-11,2818,gołdapski,26489,11296,42.644116425686136
2021-08-11,2819,węgorzewski,22444,11154,49.697023703439676
2021-08-11,2861,Elbląg,118582,61230,51.63515541987823
2021-08-11,2862,Olsztyn,171249,94155,54.98134295674719
2021-08-11,3001,chodzieski,46824,24181,51.64232017768665
2021-08-11,3002,czarnkowsko-trzcianecki,86590,42445,49.01836239750549
2021-08-11,3003,gnieźnieński,145068,73314,50.537678881627926
2021-08-11,3004,gostyński,75732,33504,44.24021549675171
2021-08-11,3005,grodziski,51929,26061,50.18583065339213
2021-08-11,3006,jarociński,71425,35439,49.6170808540427
2021-08-11,3007,kaliski,82911,34214,41.265935762444066
2021-08-11,3008,kępiński,56298,27270,48.43866567195993
2021-08-11,3009,kolski,86108,36728,42.65341199423979
2021-08-11,3010,koniński,129904,60115,46.27648109373075
2021-08-11,3011,kościański,78866,41323,52.396469961707204
2021-08-11,3012,krotoszyński,76998,35142,45.64014649731162
2021-08-11,3013,leszczyński,57911,25419,43.89321545129595
2021-08-11,3014,międzychodzki,36633,18894,51.576447465400044
2021-08-11,3015,nowotomyski,75576,37567,49.70757912564835
2021-08-11,3016,obornicki,59821,30933,51.70926597683088
2021-08-11,3017,ostrowski,161357,75046,46.50929305824972
2021-08-11,3018,ostrzeszowski,55265,23730,42.93856871437619
2021-08-11,3019,pilski,135477,67789,50.037275699934305
2021-08-11,3020,pleszewski,62763,29988,47.779742842120356
2021-08-11,3021,poznański,406590,238264,58.60055584249489
2021-08-11,3022,rawicki,60188,30067,49.95514055957998
2021-08-11,3023,słupecki,58959,29528,50.082260553944266
2021-08-11,3024,szamotulski,91745,52309,57.015641179355825
2021-08-11,3025,średzki,59149,31446,53.16404334815466
2021-08-11,3026,śremski,61492,29899,48.62258505171405
2021-08-11,3027,turecki,83599,37277,44.59024629481214
2021-08-11,3028,wągrowiecki,70096,34214,48.81020314996576
2021-08-11,3029,wolsztyński,57431,27412,47.730319862095385
2021-08-11,3030,wrzesiński,78037,40441,51.822853261914226
2021-08-11,3031,złotowski,69161,30450,44.02770347450152
2021-08-11,3061,Kalisz,99106,50302,50.75575646277722
2021-08-11,3062,Konin,72539,38769,53.44573264037277
2021-08-11,3063,Leszno,62854,33034,52.556718745028164
2021-08-11,3064,Poznań,532048,349994,65.78241060956907
2021-08-11,3201,białogardzki,47304,20271,42.85261288685946
2021-08-11,3202,choszczeński,47970,23630,49.25995413800292
2021-08-11,3203,drawski,56482,25774,45.63223681880953
2021-08-11,3204,goleniowski,82310,38948,47.318673308225
2021-08-11,3205,gryficki,59844,28760,48.05828487400575
2021-08-11,3206,gryfiński,81289,39571,48.67940311727294
2021-08-11,3207,kamieński,46692,23211,49.71087124132614
2021-08-11,3208,kołobrzeski,79300,42020,52.98865069356873
2021-08-11,3209,koszaliński,66505,30391,45.697315991278856
2021-08-11,3210,myśliborski,65373,28201,43.13860462270356
2021-08-11,3211,policki,81584,42190,51.713571288487934
2021-08-11,3212,pyrzycki,39202,17474,44.574256415489
2021-08-11,3213,sławieński,55777,25638,45.96518278143321
2021-08-11,3214,stargardzki,120132,58645,48.81713448539939
2021-08-11,3215,szczecinecki,77258,37107,48.02997747806052
2021-08-11,3216,świdwiński,46394,21728,46.83364228132948
2021-08-11,3217,wałecki,52707,25189,47.79061604720435
2021-08-11,3218,łobeski,36486,16521,45.28038151619799
2021-08-11,3261,Koszalin,106235,56161,52.86487504118228
2021-08-11,3262,Szczecin,398255,222658,55.90840039673074
2021-08-11,3263,Świnoujście,40948,21937,53.57282406955163
2021-08-12,0201,bolesławiecki,89762,38822,43.249927586283725
2021-08-12,0202,dzierżoniowski,99935,43503,43.53129534197228
2021-08-12,0203,głogowski,88447,44252,50.03222268703291
2021-08-12,0204,górowski,34552,14709,42.570618198657094
2021-08-12,0205,jaworski,49734,22640,45.522177986890256
2021-08-12,0206,karkonoski,63333,29142,46.01392638908626
2021-08-12,0207,kamiennogórski,42824,21309,49.75948066504764
2021-08-12,0208,kłodzki,156283,71193,45.55389901652771
2021-08-12,0209,legnicki,55110,25318,45.94084558156414
2021-08-12,0210,lubański,53852,25159,46.71878481764837
2021-08-12,0211,lubiński,105896,51760,48.87814459469668
2021-08-12,0212,lwówecki,45599,20355,44.639136823175946
2021-08-12,0213,milicki,36800,17605,47.83967391304348
2021-08-12,0214,oleśnicki,107268,51913,48.39560726404892
2021-08-12,0215,oławski,76733,38819,50.589707166408196
2021-08-12,0216,polkowicki,62997,27138,43.0782418210391
2021-08-12,0217,strzeliński,43221,20894,48.34224104023507
2021-08-12,0218,średzki,55508,26530,47.794912445052965
2021-08-12,0219,świdnicki,156015,75388,48.32099477614332
2021-08-12,0220,trzebnicki,85226,42820,50.24288362706216
2021-08-12,0221,wałbrzyski,55107,26123,47.40414103471428
2021-08-12,0222,wołowski,46623,21613,46.356948287326
2021-08-12,0223,wrocławski,156322,85815,54.896303783216695
2021-08-12,0224,ząbkowicki,64080,28629,44.67696629213483
2021-08-12,0225,zgorzelecki,88386,38897,44.00810083044826
2021-08-12,0226,złotoryjski,43038,20626,47.925089455829735
2021-08-12,0261,Jelenia Góra,78335,41378,52.821854854152036
2021-08-12,0262,Legnica,98436,48665,49.4382136616685
2021-08-12,0264,Wrocław,641928,412447,64.25128674866963
2021-08-12,0265,Wałbrzych,109971,55843,50.7797510252703
2021-08-12,0401,aleksandrowski,54891,28324,51.600444517316134
2021-08-12,0402,brodnicki,79023,37506,47.462131278235454
2021-08-12,0403,bydgoski,120432,63312,52.5707453168593
2021-08-12,0404,chełmiński,51657,25099,48.58780029812029
2021-08-12,0405,golubsko-dobrzyński,44855,21481,47.88986735035113
2021-08-12,0406,grudziądzki,40305,18017,44.70164991936485
2021-08-12,0407,inowrocławski,158496,83420,52.63224308499899
2021-08-12,0408,lipnowski,65450,28795,43.99541634835752
2021-08-12,0409,mogileński,45482,20969,46.103953212259796
2021-08-12,0410,nakielski,86119,42011,48.78249863560887
2021-08-12,0411,radziejowski,40025,20914,52.252342286071205
2021-08-12,0412,rypiński,43390,20890,48.14473380963356
2021-08-12,0413,sępoleński,40826,19625,48.06985744378582
2021-08-12,0414,świecki,98703,45754,46.35522729805579
2021-08-12,0415,toruński,109565,53613,48.93259708848628
2021-08-12,0416,tucholski,48322,22274,46.094946401225116
2021-08-12,0417,wąbrzeski,34040,15737,46.230904817861344
2021-08-12,0418,włocławski,85646,40023,46.73072881395512
2021-08-12,0419,żniński,69886,33797,48.360186589588764
2021-08-12,0461,Bydgoszcz,344091,195536,56.82682778683545
2021-08-12,0462,Grudziądz,93564,48568,51.90885383267069
2021-08-12,0463,Toruń,198613,113070,56.92980822000574
2021-08-12,0464,Włocławek,108561,53730,49.49291181916158
2021-08-12,0601,bialski,109958,41499,37.740773749977265
2021-08-12,0602,biłgorajski,100333,35697,35.57852351668942
2021-08-12,0603,chełmski,77502,27986,36.11003587004206
2021-08-12,0604,hrubieszowski,62009,27118,43.73236143140512
2021-08-12,0605,janowski,45142,16089,35.64086659873289
2021-08-12,0606,krasnostawski,62552,26074,41.6837191456708
2021-08-12,0607,kraśnicki,94531,35842,37.915604404904215
2021-08-12,0608,lubartowski,87850,30441,34.65110984632897
2021-08-12,0609,lubelski,156493,65857,42.08303246790591
2021-08-12,0610,łęczyński,57218,20817,36.381907791254505
2021-08-12,0611,łukowski,106213,36472,34.338546129004925
2021-08-12,0612,opolski,58706,23703,40.375770790038494
2021-08-12,0613,parczewski,34372,13365,38.883393459792856
2021-08-12,0614,puławski,112384,54154,48.18657460136674
2021-08-12,0615,radzyński,58298,19792,33.949706679474424
2021-08-12,0616,rycki,55530,25352,45.6546011165136
2021-08-12,0617,świdnicki,71432,32127,44.97564116922388
2021-08-12,0618,tomaszowski,81944,32671,39.86991115884018
2021-08-12,0619,włodawski,37989,16595,43.68369791255363
2021-08-12,0620,zamojski,105354,39756,37.73563414773051
2021-08-12,0661,Biała Podlaska,56942,25509,44.79821572828492
2021-08-12,0662,Chełm,61135,28402,46.45783920830948
2021-08-12,0663,Lublin,338586,177911,52.545291299699336
2021-08-12,0664,Zamość,62785,28700,45.711555307796445
2021-08-12,0801,gorzowski,72291,33499,46.33910168624033
2021-08-12,0802,krośnieński,54598,26418,48.38638777977216
2021-08-12,0803,międzyrzecki,57100,28948,50.6970227670753
2021-08-12,0804,nowosolski,85733,41017,47.84272100591371
2021-08-12,0805,słubicki,46944,23513,50.08733810497614
2021-08-12,0806,strzelecko-drezdenecki,48621,23446,48.22196170379055
2021-08-12,0807,sulęciński,35000,16555,47.3
2021-08-12,0808,świebodziński,55520,27734,49.95317002881844
2021-08-12,0809,zielonogórski,75673,38064,50.300635629616906
2021-08-12,0810,żagański,78148,36908,47.22833597788811
2021-08-12,0811,żarski,95423,45450,47.63002630393092
2021-08-12,0812,wschowski,38613,16572,42.91818817496698
2021-08-12,0861,Gorzów Wielkopolski,122589,64340,52.4843175162535
2021-08-12,0862,Zielona Góra,140892,78923,56.01666524713965
2021-08-12,1001,bełchatowski,112443,47069,41.86032034008342
2021-08-12,1002,kutnowski,95516,49564,51.8907826960928
2021-08-12,1003,łaski,49736,22831,45.9043751005308
2021-08-12,1004,łęczycki,49286,23676,48.03798238850789
2021-08-12,1005,łowicki,77614,39428,50.800113381606415
2021-08-12,1006,łódzki wschodni,72565,36092,49.737476744987255
2021-08-12,1007,opoczyński,75524,33751,44.689105449923204
2021-08-12,1008,pabianicki,118941,61527,51.72900850001261
2021-08-12,1009,pajęczański,50952,21994,43.1661171298477
2021-08-12,1010,piotrkowski,91208,40507,44.411674414525045
2021-08-12,1011,poddębicki,40906,19387,47.39402532635799
2021-08-12,1012,radomszczański,111696,51688,46.2756052141527
2021-08-12,1013,rawski,48385,20812,43.013330577658365
2021-08-12,1014,sieradzki,116918,54201,46.35813133991344
2021-08-12,1015,skierniewicki,38173,16555,43.36834935687528
2021-08-12,1016,tomaszowski,115735,53669,46.37231606687692
2021-08-12,1017,wieluński,75736,36489,48.17920143656914
2021-08-12,1018,wieruszowski,41984,19328,46.03658536585366
2021-08-12,1019,zduńskowolski,66064,30102,45.56490675708404
2021-08-12,1020,zgierski,165850,85896,51.791377750979805
2021-08-12,1021,brzeziński,30648,14051,45.846384755938395
2021-08-12,1061,Łódź,672185,392499,58.39151424087119
2021-08-12,1062,Piotrków Trybunalski,72250,37744,52.240830449826994
2021-08-12,1063,Skierniewice,47655,26617,55.85353058440877
2021-08-12,1201,bocheński,106947,47065,44.0077795543587
2021-08-12,1202,brzeski,93035,35338,37.98355457623475
2021-08-12,1203,chrzanowski,123664,64437,52.10651442618709
2021-08-12,1204,dąbrowski,58977,18970,32.16508130288078
2021-08-12,1205,gorlicki,108487,39027,35.97389548978219
2021-08-12,1206,krakowski,281440,150858,53.602188743604316
2021-08-12,1207,limanowski,132148,44517,33.687229469988196
